class_id,class_name,img_name,pred_class_id,pred_class_name,prob,correct
0,M58-Encoder側走行機身,aug_0103_20240417131959.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0104_20240417131959.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0105_20240417131922.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0106_20240417131922.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0107_20240417131922.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0108_20240417132114.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0109_20240417132114.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0110_20240417132114.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,aug_0111_20240417131947.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0112_20240417131947.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0113_20240417131947.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0114_20240417132057.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0115_20240417132057.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0116_20240417132057.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,aug_0117_20240417131940.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0118_20240417131940.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0119_20240417131940.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0120_20240417131854.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0121_20240417131854.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0122_20240417131854.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0124_20240417132110.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_001_20240417132102.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,original_002_20240417132101.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,original_003_20240417132014.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,original_030_20240417132048.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_031_20240417131850.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,original_032_20240417131900.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_033_20240417131816.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,original_034_20240417131959.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,original_035_20240417131922.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_036_20240417132114.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,original_037_20240417131947.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,original_038_20240417132057.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,original_039_20240417131940.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,original_040_20240417131854.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,original_041_20240417132110.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_042_20240417132109.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_043_20240417131825.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,original_044_20240417131946.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,original_045_20240417132043.jpg,50,M58-時規皮帶輪調整座,0.0128,0
0,M58-Encoder側走行機身,original_046_20240417132118.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,original_047_20240417131818.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,original_048_20240417131909.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,original_049_20240417132045.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,original_050_20240417131837.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,original_029_20240417132027.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_028_20240417131815.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,original_027_20240417131942.jpg,57,M58-毛刷連接板,0.0128,0
0,M58-Encoder側走行機身,original_026_20240417132013.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,original_004_20240417131943.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,original_005_20240417131834.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,original_006_20240417132037.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_007_20240417132115.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,original_008_20240417131957.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,original_009_20240417132119.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_010_20240417131907.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,original_011_20240417131921.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,original_012_20240417132017.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_013_20240417132104.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0101_20240417131816.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,original_014_20240417131949.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,original_016_20240417132055.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_017_20240417132112.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,original_018_20240417131906.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,original_019_20240417132058.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,original_020_20240417131933.jpg,44,M58-擺臂門型開關固定片,0.0128,0
0,M58-Encoder側走行機身,original_021_20240417131924.jpg,51,M58-時規皮帶齒條,0.0128,0
0,M58-Encoder側走行機身,original_022_20240417131853.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,original_023_20240417131813.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,original_024_20240417132006.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,original_025_20240417131829.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,original_015_20240417131843.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0100_20240417131816.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,original_000_20240417131848.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0098_20240417131900.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0027_20240417132119.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0028_20240417132119.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0029_20240417132119.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,aug_0030_20240417131907.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0031_20240417131907.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0032_20240417131907.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0033_20240417131921.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0034_20240417131921.jpg,57,M58-毛刷連接板,0.0128,0
0,M58-Encoder側走行機身,aug_0035_20240417131921.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0036_20240417132017.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0037_20240417132017.jpg,31,M58-庫格檢固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0038_20240417132017.jpg,9,M58-Fork馬達固定板,0.0128,0
0,M58-Encoder側走行機身,aug_0039_20240417132104.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0040_20240417132104.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0041_20240417132104.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0042_20240417131949.jpg,31,M58-庫格檢固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0043_20240417131949.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0044_20240417131949.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0045_20240417131843.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,aug_0046_20240417131843.jpg,57,M58-毛刷連接板,0.0128,0
0,M58-Encoder側走行機身,aug_0047_20240417131843.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,aug_0025_20240417131957.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0024_20240417131957.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0023_20240417132115.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,aug_0022_20240417132115.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,aug_0099_20240417131816.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0001_20240417131848.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0002_20240417131848.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0003_20240417132102.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0004_20240417132102.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0005_20240417132102.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0006_20240417132101.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0007_20240417132101.jpg,50,M58-時規皮帶輪調整座,0.0128,0
0,M58-Encoder側走行機身,aug_0008_20240417132101.jpg,58,M58-毛刷連接板-1,0.0128,0
0,M58-Encoder側走行機身,aug_0009_20240417132014.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0048_20240417132055.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0010_20240417132014.jpg,57,M58-毛刷連接板,0.0128,0
0,M58-Encoder側走行機身,aug_0012_20240417131943.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0013_20240417131943.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0014_20240417131943.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0015_20240417131834.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0016_20240417131834.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,aug_0017_20240417131834.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0018_20240417132037.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0019_20240417132037.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0020_20240417132037.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0021_20240417132115.jpg,44,M58-擺臂門型開關固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0011_20240417132014.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0049_20240417132055.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0026_20240417131957.jpg,44,M58-擺臂門型開關固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0097_20240417131900.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0076_20240417131829.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0077_20240417131829.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,aug_0078_20240417132013.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0079_20240417132013.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,aug_0080_20240417132013.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0081_20240417131942.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0082_20240417131942.jpg,46,M58-支撐固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0083_20240417131942.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0085_20240417131815.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0086_20240417131815.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0087_20240417132027.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0088_20240417132027.jpg,52,M58-條碼Sensor固定片,0.0128,0
0,M58-Encoder側走行機身,aug_0089_20240417132027.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0090_20240417132048.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0091_20240417132048.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0092_20240417132048.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0093_20240417131850.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0094_20240417131850.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0095_20240417131850.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0096_20240417131900.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0050_20240417132055.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0075_20240417131829.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,aug_0074_20240417132006.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,aug_0084_20240417131815.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0072_20240417132006.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0051_20240417132112.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0073_20240417132006.jpg,70,M58-走行驅動軸心,0.0128,0
0,M58-Encoder側走行機身,aug_0053_20240417132112.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0054_20240417131906.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0055_20240417131906.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0056_20240417131906.jpg,16,M58-中牽夾具-2-A,0.0128,0
0,M58-Encoder側走行機身,aug_0057_20240417132058.jpg,57,M58-毛刷連接板,0.0128,0
0,M58-Encoder側走行機身,aug_0058_20240417132058.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0059_20240417132058.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0060_20240417131933.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,aug_0061_20240417131933.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0052_20240417132112.jpg,76,M58-電池固定架2,0.0128,0
0,M58-Encoder側走行機身,aug_0063_20240417131924.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0062_20240417131933.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
0,M58-Encoder側走行機身,aug_0070_20240417131813.jpg,57,M58-毛刷連接板,0.0128,0
0,M58-Encoder側走行機身,aug_0069_20240417131813.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0068_20240417131853.jpg,73,M58-集電臂固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0071_20240417131813.jpg,66,M58-走行從動輪固定座,0.0128,0
0,M58-Encoder側走行機身,aug_0066_20240417131853.jpg,32,M58-庫格檢轉接片,0.0128,0
0,M58-Encoder側走行機身,aug_0065_20240417131924.jpg,39,M58-擺臂下擋塊,0.0128,0
0,M58-Encoder側走行機身,aug_0064_20240417131924.jpg,0,M58-Encoder側走行機身,0.0128,1
0,M58-Encoder側走行機身,aug_0067_20240417131853.jpg,66,M58-走行從動輪固定座,0.0128,0
1,M58-FORK定位固定片,aug_0136_20240516103831.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0129_20240516103831.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0130_20240516103831.jpg,13,M58-下方護蓋1(從動側),0.0128,0
1,M58-FORK定位固定片,aug_0131_20240516103831.jpg,13,M58-下方護蓋1(從動側),0.0128,0
1,M58-FORK定位固定片,aug_0132_20240516103831.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0133_20240516103831.jpg,54,M58-機身下固定板,0.0128,0
1,M58-FORK定位固定片,aug_0134_20240516103831.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0128_20240516103831.jpg,70,M58-走行驅動軸心,0.0128,0
1,M58-FORK定位固定片,aug_0135_20240516103831.jpg,72,M58-選擇開關固定板,0.0128,0
1,M58-FORK定位固定片,aug_0137_20240516103741.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0142_20240516103741.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0139_20240516103741.jpg,72,M58-選擇開關固定板,0.0128,0
1,M58-FORK定位固定片,aug_0140_20240516103741.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0141_20240516103741.jpg,4,M58-FORK拖鏈支撐板-2,0.0128,0
1,M58-FORK定位固定片,aug_0143_20240516103741.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0144_20240516103741.jpg,4,M58-FORK拖鏈支撐板-2,0.0128,0
1,M58-FORK定位固定片,aug_0145_20240516103741.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0146_20240516103741.jpg,52,M58-條碼Sensor固定片,0.0128,0
1,M58-FORK定位固定片,aug_0147_20240516103741.jpg,4,M58-FORK拖鏈支撐板-2,0.0128,0
1,M58-FORK定位固定片,aug_0148_20240516103741.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0127_20240516103831.jpg,25,M58-在席檢固定片,0.0128,0
1,M58-FORK定位固定片,aug_0138_20240516103741.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0126_20240516103831.jpg,13,M58-下方護蓋1(從動側),0.0128,0
1,M58-FORK定位固定片,aug_0102_20240516103740.jpg,31,M58-庫格檢固定片,0.0128,0
1,M58-FORK定位固定片,aug_0124_20240516103813.jpg,54,M58-機身下固定板,0.0128,0
1,M58-FORK定位固定片,aug_0149_20240516103847.jpg,52,M58-條碼Sensor固定片,0.0128,0
1,M58-FORK定位固定片,aug_0103_20240516103740.jpg,31,M58-庫格檢固定片,0.0128,0
1,M58-FORK定位固定片,aug_0104_20240516103740.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0105_20240516103740.jpg,76,M58-電池固定架2,0.0129,0
1,M58-FORK定位固定片,aug_0106_20240516103740.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0107_20240516103740.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0108_20240516103740.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0109_20240516103740.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0110_20240516103740.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0111_20240516103740.jpg,46,M58-支撐固定座,0.0128,0
1,M58-FORK定位固定片,aug_0125_20240516103831.jpg,54,M58-機身下固定板,0.0128,0
1,M58-FORK定位固定片,aug_0112_20240516103740.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0114_20240516103813.jpg,66,M58-走行從動輪固定座,0.0128,0
1,M58-FORK定位固定片,aug_0115_20240516103813.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0116_20240516103813.jpg,70,M58-走行驅動軸心,0.0128,0
1,M58-FORK定位固定片,aug_0117_20240516103813.jpg,66,M58-走行從動輪固定座,0.0128,0
1,M58-FORK定位固定片,aug_0118_20240516103813.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0119_20240516103813.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0120_20240516103813.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,aug_0121_20240516103813.jpg,16,M58-中牽夾具-2-A,0.0128,0
1,M58-FORK定位固定片,aug_0122_20240516103813.jpg,16,M58-中牽夾具-2-A,0.0128,0
1,M58-FORK定位固定片,aug_0123_20240516103813.jpg,32,M58-庫格檢轉接片,0.0128,0
1,M58-FORK定位固定片,aug_0113_20240516103813.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0150_20240516103847.jpg,70,M58-走行驅動軸心,0.0128,0
1,M58-FORK定位固定片,original_014_20240516103733.jpg,70,M58-走行驅動軸心,0.0128,0
1,M58-FORK定位固定片,aug_0152_20240516103847.jpg,72,M58-選擇開關固定板,0.0128,0
1,M58-FORK定位固定片,aug_0179_20240516103733.jpg,52,M58-條碼Sensor固定片,0.0128,0
1,M58-FORK定位固定片,aug_0180_20240516103733.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0181_20240516103733.jpg,52,M58-條碼Sensor固定片,0.0128,0
1,M58-FORK定位固定片,aug_0182_20240516103733.jpg,52,M58-條碼Sensor固定片,0.0128,0
1,M58-FORK定位固定片,aug_0183_20240516103733.jpg,76,M58-電池固定架2,0.0128,0
1,M58-FORK定位固定片,aug_0184_20240516103733.jpg,52,M58-條碼Sensor固定片,0.0128,0
1,M58-FORK定位固定片,original_000_20240516103737.jpg,4,M58-FORK拖鏈支撐板-2,0.0128,0
1,M58-FORK定位固定片,original_001_20240516103800.jpg,70,M58-走行驅動軸心,0.0128,0
1,M58-FORK定位固定片,original_002_20240516103736.jpg,14,M58-下方護蓋1(驅動側),0.0128,0
1,M58-FORK定位固定片,original_003_20240516103745.jpg,31,M58-庫格檢固定片,0.0128,0
1,M58-FORK定位固定片,original_004_20240516103839.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,original_005_20240516103826.jpg,28,M58-封板固定座-2,0.0128,0
1,M58-FORK定位固定片,original_006_20240516103754.jpg,28,M58-封板固定座-2,0.0128,0
1,M58-FORK定位固定片,original_007_20240516103848.jpg,10,M58-SENSOR固定片(減速、急停),0.0128,0
1,M58-FORK定位固定片,original_008_20240516103740.jpg,58,M58-毛刷連接板-1,0.0128,0
1,M58-FORK定位固定片,original_009_20240516103813.jpg,70,M58-走行驅動軸心,0.0128,0
1,M58-FORK定位固定片,original_010_20240516103831.jpg,44,M58-擺臂門型開關固定片,0.0128,0
